poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,party,answer,candidate_id,candidate_name,pct,new_poll_id
85340,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Michigan,11/27/23,12/6/23,,,,,,,188848,703,rv,,rv,,12/14/23 09:46,,https://www.bloomberg.com/graphics/2024-us-election-key-state-voter-polling/december-2023-poll/?sref=BPgrU5ep,,,,8820,2024,U.S. President,0,,11/5/24,general,false,false,,GRE,Stein,31116,Jill Stein,1.0,853400
85340,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Michigan,11/27/23,12/6/23,,,,,,,188849,703,rv,,rv,,12/14/23 09:46,,https://www.bloomberg.com/graphics/2024-us-election-key-state-voter-polling/december-2023-poll/?sref=BPgrU5ep,,,,8820,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,42.0,853401
85340,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Michigan,11/27/23,12/6/23,,,,,,,188849,703,rv,,rv,,12/14/23 09:46,,https://www.bloomberg.com/graphics/2024-us-election-key-state-voter-polling/december-2023-poll/?sref=BPgrU5ep,,,,8820,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Trump,16651,Donald Trump,46.0,853401
85341,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Nevada,11/27/23,12/6/23,,,,,,,188850,451,rv,,rv,,12/14/23 09:46,,https://www.bloomberg.com/graphics/2024-us-election-key-state-voter-polling/december-2023-poll/?sref=BPgrU5ep,,,,8857,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,37.0,853410
85341,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Nevada,11/27/23,12/6/23,,,,,,,188850,451,rv,,rv,,12/14/23 09:46,,https://www.bloomberg.com/graphics/2024-us-election-key-state-voter-polling/december-2023-poll/?sref=BPgrU5ep,,,,8857,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Trump,16651,Donald Trump,42.0,853410
85341,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Nevada,11/27/23,12/6/23,,,,,,,188850,451,rv,,rv,,12/14/23 09:46,,https://www.bloomberg.com/graphics/2024-us-election-key-state-voter-polling/december-2023-poll/?sref=BPgrU5ep,,,,8857,2024,U.S. President,0,,11/5/24,general,false,false,,IND,Kennedy,31042,Robert F. Kennedy,11.0,853410
85341,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Nevada,11/27/23,12/6/23,,,,,,,188850,451,rv,,rv,,12/14/23 09:46,,https://www.bloomberg.com/graphics/2024-us-election-key-state-voter-polling/december-2023-poll/?sref=BPgrU5ep,,,,8857,2024,U.S. President,0,,11/5/24,general,false,false,,IND,West,31097,Cornel West,2.0,853410
85341,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Nevada,11/27/23,12/6/23,,,,,,,188850,451,rv,,rv,,12/14/23 09:46,,https://www.bloomberg.com/graphics/2024-us-election-key-state-voter-polling/december-2023-poll/?sref=BPgrU5ep,,,,8857,2024,U.S. President,0,,11/5/24,general,false,false,,GRE,Stein,31116,Jill Stein,1.0,853410
85341,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Nevada,11/27/23,12/6/23,,,,,,,188851,451,rv,,rv,,12/14/23 09:46,,https://www.bloomberg.com/graphics/2024-us-election-key-state-voter-polling/december-2023-poll/?sref=BPgrU5ep,,,,8857,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,44.0,853411
85341,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Nevada,11/27/23,12/6/23,,,,,,,188851,451,rv,,rv,,12/14/23 09:46,,https://www.bloomberg.com/graphics/2024-us-election-key-state-voter-polling/december-2023-poll/?sref=BPgrU5ep,,,,8857,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Trump,16651,Donald Trump,47.0,853411
85342,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,North Carolina,11/27/23,12/6/23,,,,,,,188852,704,rv,,rv,,12/14/23 09:46,,https://www.bloomberg.com/graphics/2024-us-election-key-state-voter-polling/december-2023-poll/?sref=BPgrU5ep,,,,8839,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,34.0,853420
85342,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,North Carolina,11/27/23,12/6/23,,,,,,,188852,704,rv,,rv,,12/14/23 09:46,,https://www.bloomberg.com/graphics/2024-us-election-key-state-voter-polling/december-2023-poll/?sref=BPgrU5ep,,,,8839,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Trump,16651,Donald Trump,45.0,853420
85342,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,North Carolina,11/27/23,12/6/23,,,,,,,188852,704,rv,,rv,,12/14/23 09:46,,https://www.bloomberg.com/graphics/2024-us-election-key-state-voter-polling/december-2023-poll/?sref=BPgrU5ep,,,,8839,2024,U.S. President,0,,11/5/24,general,false,false,,IND,Kennedy,31042,Robert F. Kennedy,8.0,853420
85342,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,North Carolina,11/27/23,12/6/23,,,,,,,188852,704,rv,,rv,,12/14/23 09:46,,https://www.bloomberg.com/graphics/2024-us-election-key-state-voter-polling/december-2023-poll/?sref=BPgrU5ep,,,,8839,2024,U.S. President,0,,11/5/24,general,false,false,,IND,West,31097,Cornel West,1.0,853420
85342,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,North Carolina,11/27/23,12/6/23,,,,,,,188852,704,rv,,rv,,12/14/23 09:46,,https://www.bloomberg.com/graphics/2024-us-election-key-state-voter-polling/december-2023-poll/?sref=BPgrU5ep,,,,8839,2024,U.S. President,0,,11/5/24,general,false,false,,GRE,Stein,31116,Jill Stein,1.0,853420
85342,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,North Carolina,11/27/23,12/6/23,,,,,,,188853,704,rv,,rv,,12/14/23 09:46,,https://www.bloomberg.com/graphics/2024-us-election-key-state-voter-polling/december-2023-poll/?sref=BPgrU5ep,,,,8839,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,40.0,853421
85342,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,North Carolina,11/27/23,12/6/23,,,,,,,188853,704,rv,,rv,,12/14/23 09:46,,https://www.bloomberg.com/graphics/2024-us-election-key-state-voter-polling/december-2023-poll/?sref=BPgrU5ep,,,,8839,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Trump,16651,Donald Trump,49.0,853421
85343,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Pennsylvania,11/27/23,12/6/23,,,,,,,188854,799,rv,,rv,,12/14/23 09:46,,https://www.bloomberg.com/graphics/2024-us-election-key-state-voter-polling/december-2023-poll/?sref=BPgrU5ep,,,,8872,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,38.0,853430
85343,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Pennsylvania,11/27/23,12/6/23,,,,,,,188854,799,rv,,rv,,12/14/23 09:46,,https://www.bloomberg.com/graphics/2024-us-election-key-state-voter-polling/december-2023-poll/?sref=BPgrU5ep,,,,8872,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Trump,16651,Donald Trump,39.0,853430
85343,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Pennsylvania,11/27/23,12/6/23,,,,,,,188854,799,rv,,rv,,12/14/23 09:46,,https://www.bloomberg.com/graphics/2024-us-election-key-state-voter-polling/december-2023-poll/?sref=BPgrU5ep,,,,8872,2024,U.S. President,0,,11/5/24,general,false,false,,IND,Kennedy,31042,Robert F. Kennedy,9.0,853430
85343,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Pennsylvania,11/27/23,12/6/23,,,,,,,188854,799,rv,,rv,,12/14/23 09:46,,https://www.bloomberg.com/graphics/2024-us-election-key-state-voter-polling/december-2023-poll/?sref=BPgrU5ep,,,,8872,2024,U.S. President,0,,11/5/24,general,false,false,,IND,West,31097,Cornel West,1.0,853430
85343,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Pennsylvania,11/27/23,12/6/23,,,,,,,188854,799,rv,,rv,,12/14/23 09:46,,https://www.bloomberg.com/graphics/2024-us-election-key-state-voter-polling/december-2023-poll/?sref=BPgrU5ep,,,,8872,2024,U.S. President,0,,11/5/24,general,false,false,,GRE,Stein,31116,Jill Stein,1.0,853430
85343,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Pennsylvania,11/27/23,12/6/23,,,,,,,188855,799,rv,,rv,,12/14/23 09:46,,https://www.bloomberg.com/graphics/2024-us-election-key-state-voter-polling/december-2023-poll/?sref=BPgrU5ep,,,,8872,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,44.0,853431
85343,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Pennsylvania,11/27/23,12/6/23,,,,,,,188855,799,rv,,rv,,12/14/23 09:46,,https://www.bloomberg.com/graphics/2024-us-election-key-state-voter-polling/december-2023-poll/?sref=BPgrU5ep,,,,8872,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Trump,16651,Donald Trump,46.0,853431
85344,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Wisconsin,11/27/23,12/6/23,,,,,,,188856,681,rv,,rv,,12/14/23 09:46,,https://www.bloomberg.com/graphics/2024-us-election-key-state-voter-polling/december-2023-poll/?sref=BPgrU5ep,,,,8905,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,34.0,853440
85344,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Wisconsin,11/27/23,12/6/23,,,,,,,188856,681,rv,,rv,,12/14/23 09:46,,https://www.bloomberg.com/graphics/2024-us-election-key-state-voter-polling/december-2023-poll/?sref=BPgrU5ep,,,,8905,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Trump,16651,Donald Trump,40.0,853440
85344,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Wisconsin,11/27/23,12/6/23,,,,,,,188856,681,rv,,rv,,12/14/23 09:46,,https://www.bloomberg.com/graphics/2024-us-election-key-state-voter-polling/december-2023-poll/?sref=BPgrU5ep,,,,8905,2024,U.S. President,0,,11/5/24,general,false,false,,IND,Kennedy,31042,Robert F. Kennedy,10.0,853440
85344,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Wisconsin,11/27/23,12/6/23,,,,,,,188856,681,rv,,rv,,12/14/23 09:46,,https://www.bloomberg.com/graphics/2024-us-election-key-state-voter-polling/december-2023-poll/?sref=BPgrU5ep,,,,8905,2024,U.S. President,0,,11/5/24,general,false,false,,IND,West,31097,Cornel West,1.0,853440
85344,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Wisconsin,11/27/23,12/6/23,,,,,,,188856,681,rv,,rv,,12/14/23 09:46,,https://www.bloomberg.com/graphics/2024-us-election-key-state-voter-polling/december-2023-poll/?sref=BPgrU5ep,,,,8905,2024,U.S. President,0,,11/5/24,general,false,false,,GRE,Stein,31116,Jill Stein,3.0,853440
85344,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Wisconsin,11/27/23,12/6/23,,,,,,,188857,681,rv,,rv,,12/14/23 09:46,,https://www.bloomberg.com/graphics/2024-us-election-key-state-voter-polling/december-2023-poll/?sref=BPgrU5ep,,,,8905,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,41.0,853441
85344,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Wisconsin,11/27/23,12/6/23,,,,,,,188857,681,rv,,rv,,12/14/23 09:46,,https://www.bloomberg.com/graphics/2024-us-election-key-state-voter-polling/december-2023-poll/?sref=BPgrU5ep,,,,8905,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Trump,16651,Donald Trump,45.0,853441
85322,1189,Morning Consult,,,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,,12/3/23,12/5/23,,,,,,,188634,4000,rv,,rv,TRUE,12/12/23 09:42,,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,,,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,42.0,853220
85322,1189,Morning Consult,,,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,,12/3/23,12/5/23,,,,,,,188634,4000,rv,,rv,TRUE,12/12/23 09:42,,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,,,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Trump,16651,Donald Trump,43.0,853220
84875,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,9.0,,12/2/23,12/5/23,,,,,,,188031,1291,rv,,rv,,12/6/23 10:18,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_BOEC4TZ.pdf,,,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,42.0,848750
84875,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,9.0,,12/2/23,12/5/23,,,,,,,188031,1291,rv,,rv,,12/6/23 10:18,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_BOEC4TZ.pdf,,,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Trump,16651,Donald Trump,41.0,848750
85323,1189,Morning Consult,,,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,,12/2/23,12/4/23,,,,,,,188635,4000,rv,,rv,TRUE,12/12/23 09:42,,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,,,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,43.0,853230
85323,1189,Morning Consult,,,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,,12/2/23,12/4/23,,,,,,,188635,4000,rv,,rv,TRUE,12/12/23 09:42,,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,,,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Trump,16651,Donald Trump,43.0,853230
84889,1822,Fabrizio/GBAO,276,Wall Street Journal,"Fabrizio, Lee & Associates/GBAO",796,"Fabrizio, Lee & Associates/GBAO",,,Live Phone/Text-to-Web,6.0,,11/29/23,12/4/23,,,,,,,188200,1500,rv,,rv,,12/9/23 19:36,,https://www.wsj.com/politics/elections/trump-takes-2024-lead-as-biden-approval-hits-new-low-wsj-poll-finds-fb4fca0c?st=2a226vn64yxdh99&reflink=desktopwebshare_permalink,,,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,43.0,848890
84889,1822,Fabrizio/GBAO,276,Wall Street Journal,"Fabrizio, Lee & Associates/GBAO",796,"Fabrizio, Lee & Associates/GBAO",,,Live Phone/Text-to-Web,6.0,,11/29/23,12/4/23,,,,,,,188200,1500,rv,,rv,,12/9/23 19:36,,https://www.wsj.com/politics/elections/trump-takes-2024-lead-as-biden-approval-hits-new-low-wsj-poll-finds-fb4fca0c?st=2a226vn64yxdh99&reflink=desktopwebshare_permalink,,,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Trump,16651,Donald Trump,47.0,848890
84889,1822,Fabrizio/GBAO,276,Wall Street Journal,"Fabrizio, Lee & Associates/GBAO",796,"Fabrizio, Lee & Associates/GBAO",,,Live Phone/Text-to-Web,6.0,,11/29/23,12/4/23,,,,,,,188201,1500,rv,,rv,,12/9/23 19:37,,https://www.wsj.com/politics/elections/trump-takes-2024-lead-as-biden-approval-hits-new-low-wsj-poll-finds-fb4fca0c?st=2a226vn64yxdh99&reflink=desktopwebshare_permalink,,,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,31.0,848891
84889,1822,Fabrizio/GBAO,276,Wall Street Journal,"Fabrizio, Lee & Associates/GBAO",796,"Fabrizio, Lee & Associates/GBAO",,,Live Phone/Text-to-Web,6.0,,11/29/23,12/4/23,,,,,,,188201,1500,rv,,rv,,12/9/23 19:37,,https://www.wsj.com/politics/elections/trump-takes-2024-lead-as-biden-approval-hits-new-low-wsj-poll-finds-fb4fca0c?st=2a226vn64yxdh99&reflink=desktopwebshare_permalink,,,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Trump,16651,Donald Trump,37.0,848891
84889,1822,Fabrizio/GBAO,276,Wall Street Journal,"Fabrizio, Lee & Associates/GBAO",796,"Fabrizio, Lee & Associates/GBAO",,,Live Phone/Text-to-Web,6.0,,11/29/23,12/4/23,,,,,,,188201,1500,rv,,rv,,12/9/23 19:37,,https://www.wsj.com/politics/elections/trump-takes-2024-lead-as-biden-approval-hits-new-low-wsj-poll-finds-fb4fca0c?st=2a226vn64yxdh99&reflink=desktopwebshare_permalink,,,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,IND,Kennedy,31042,Robert F. Kennedy,8.0,848891
84889,1822,Fabrizio/GBAO,276,Wall Street Journal,"Fabrizio, Lee & Associates/GBAO",796,"Fabrizio, Lee & Associates/GBAO",,,Live Phone/Text-to-Web,6.0,,11/29/23,12/4/23,,,,,,,188201,1500,rv,,rv,,12/9/23 19:37,,https://www.wsj.com/politics/elections/trump-takes-2024-lead-as-biden-approval-hits-new-low-wsj-poll-finds-fb4fca0c?st=2a226vn64yxdh99&reflink=desktopwebshare_permalink,,,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,IND,Manchin,31018,"Joe Manchin, III",3.0,848891
84889,1822,Fabrizio/GBAO,276,Wall Street Journal,"Fabrizio, Lee & Associates/GBAO",796,"Fabrizio, Lee & Associates/GBAO",,,Live Phone/Text-to-Web,6.0,,11/29/23,12/4/23,,,,,,,188201,1500,rv,,rv,,12/9/23 19:37,,https://www.wsj.com/politics/elections/trump-takes-2024-lead-as-biden-approval-hits-new-low-wsj-poll-finds-fb4fca0c?st=2a226vn64yxdh99&reflink=desktopwebshare_permalink,,,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,IND,West,31097,Cornel West,3.0,848891
84889,1822,Fabrizio/GBAO,276,Wall Street Journal,"Fabrizio, Lee & Associates/GBAO",796,"Fabrizio, Lee & Associates/GBAO",,,Live Phone/Text-to-Web,6.0,,11/29/23,12/4/23,,,,,,,188201,1500,rv,,rv,,12/9/23 19:37,,https://www.wsj.com/politics/elections/trump-takes-2024-lead-as-biden-approval-hits-new-low-wsj-poll-finds-fb4fca0c?st=2a226vn64yxdh99&reflink=desktopwebshare_permalink,,,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,GRE,Stein,31116,Jill Stein,2.0,848891
84889,1822,Fabrizio/GBAO,276,Wall Street Journal,"Fabrizio, Lee & Associates/GBAO",796,"Fabrizio, Lee & Associates/GBAO",,,Live Phone/Text-to-Web,6.0,,11/29/23,12/4/23,,,,,,,188201,1500,rv,,rv,,12/9/23 19:37,,https://www.wsj.com/politics/elections/trump-takes-2024-lead-as-biden-approval-hits-new-low-wsj-poll-finds-fb4fca0c?st=2a226vn64yxdh99&reflink=desktopwebshare_permalink,,,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,LIB,Mapstead,31061,Lars Mapstead,1.0,848891
84889,1822,Fabrizio/GBAO,276,Wall Street Journal,"Fabrizio, Lee & Associates/GBAO",796,"Fabrizio, Lee & Associates/GBAO",,,Live Phone/Text-to-Web,6.0,,11/29/23,12/4/23,,,,,,,188202,1500,rv,,rv,,12/9/23 19:37,,https://www.wsj.com/politics/elections/trump-takes-2024-lead-as-biden-approval-hits-new-low-wsj-poll-finds-fb4fca0c?st=2a226vn64yxdh99&reflink=desktopwebshare_permalink,,,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,45.0,848892
84889,1822,Fabrizio/GBAO,276,Wall Street Journal,"Fabrizio, Lee & Associates/GBAO",796,"Fabrizio, Lee & Associates/GBAO",,,Live Phone/Text-to-Web,6.0,,11/29/23,12/4/23,,,,,,,188202,1500,rv,,rv,,12/9/23 19:37,,https://www.wsj.com/politics/elections/trump-takes-2024-lead-as-biden-approval-hits-new-low-wsj-poll-finds-fb4fca0c?st=2a226vn64yxdh99&reflink=desktopwebshare_permalink,,,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,DeSantis,16646,Ron DeSantis,45.0,848892
84889,1822,Fabrizio/GBAO,276,Wall Street Journal,"Fabrizio, Lee & Associates/GBAO",796,"Fabrizio, Lee & Associates/GBAO",,,Live Phone/Text-to-Web,6.0,,11/29/23,12/4/23,,,,,,,188203,1500,rv,,rv,,12/9/23 19:37,,https://www.wsj.com/politics/elections/trump-takes-2024-lead-as-biden-approval-hits-new-low-wsj-poll-finds-fb4fca0c?st=2a226vn64yxdh99&reflink=desktopwebshare_permalink,,,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,34.0,848893
84889,1822,Fabrizio/GBAO,276,Wall Street Journal,"Fabrizio, Lee & Associates/GBAO",796,"Fabrizio, Lee & Associates/GBAO",,,Live Phone/Text-to-Web,6.0,,11/29/23,12/4/23,,,,,,,188203,1500,rv,,rv,,12/9/23 19:37,,https://www.wsj.com/politics/elections/trump-takes-2024-lead-as-biden-approval-hits-new-low-wsj-poll-finds-fb4fca0c?st=2a226vn64yxdh99&reflink=desktopwebshare_permalink,,,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Haley,16640,Nikki Haley,51.0,848893
84858,1189,Morning Consult,,,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,,12/1/23,12/3/23,,,,,,,187881,5800,rv,,rv,TRUE,12/5/23 09:21,,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,,,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,43.0,848580
84858,1189,Morning Consult,,,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,,12/1/23,12/3/23,,,,,,,187881,5800,rv,,rv,TRUE,12/5/23 09:21,,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,,,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Trump,16651,Donald Trump,43.0,848580
84868,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,7.0,,11/27/23,12/3/23,,,,,,,187924,3021,a,,a,,12/5/23 14:59,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/12/Big-Village-Political-Poll-12.03.23.pdf,,false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,30.1,848680
84868,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,7.0,,11/27/23,12/3/23,,,,,,,187924,3021,a,,a,,12/5/23 14:59,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/12/Big-Village-Political-Poll-12.03.23.pdf,,false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Trump,16651,Donald Trump,37.9,848680
84868,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,7.0,,11/27/23,12/3/23,,,,,,,187924,3021,a,,a,,12/5/23 14:59,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/12/Big-Village-Political-Poll-12.03.23.pdf,,false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,IND,Kennedy,31042,Robert F. Kennedy,12.2,848680
84868,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,7.0,,11/27/23,12/3/23,,,,,,,187924,3021,a,,a,,12/5/23 14:59,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/12/Big-Village-Political-Poll-12.03.23.pdf,,false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,IND,West,31097,Cornel West,3.0,848680
84868,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,7.0,,11/27/23,12/3/23,,,,,,,187925,2505,rv,,rv,,12/5/23 14:59,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/12/Big-Village-Political-Poll-12.03.23.pdf,,false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,34.0,848681
84868,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,7.0,,11/27/23,12/3/23,,,,,,,187925,2505,rv,,rv,,12/5/23 14:59,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/12/Big-Village-Political-Poll-12.03.23.pdf,,false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,REP,Trump,16651,Donald Trump,39.8,848681
84868,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,7.0,,11/27/23,12/3/23,,,,,,,187925,2505,rv,,rv,,12/5/23 14:59,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/12/Big-Village-Political-Poll-12.03.23.pdf,,false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,IND,Kennedy,31042,Robert F. Kennedy,12.3,848681
84868,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,7.0,,11/27/23,12/3/23,,,,,,,187925,2505,rv,,rv,,12/5/23 14:59,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/12/Big-Village-Political-Poll-12.03.23.pdf,,false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,IND,West,31097,Cornel West,2.9,848681
84868,1709,Big Village,,,Big Village,37,Big Village,1.6,0.3,Online Panel,7.0,,11/27/23,12/3/23,,,,,,,187926,2219,lv,,lv,,12/5/23 14:59,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/12/Big-Village-Political-Poll-12.03.23.pdf,,false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,DEM,Biden,19368,Joe Biden,36.3,848682
